"","X","id","c000","ca01","ca02","ca03","ce01","ce02","ce03","cns01","cns02","cns03","cns04","cns05","cns06","cns07","cns08","cns09","cns10","cns11","cns12","cns13","cns14","cns15","cns16","cns17","cns18","cns19","cns20","cr01","cr02","cr03","cr04","cr05","cr07","ct01","ct02","cd01","cd02","cd03","cd04","cg01","cg02"
"143",143,360050033002000,40.4140625,24,16,1,7,4,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36,0,0,4,0,0,31,2,0,7,0,1,37,4,3,1,8,5,5,36
"144",144,360050033002001,17.703125,4,4,0,6,2,0,0,0,0,0,0,0,4,1,1,0,0,1,0,0,0,0,0,0,1,0,7,1,0,0,0,0,2,6,1,1,1,1,6,2
"145",145,360050033003001,14.0859375,4,7,5,5,9,2,0,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,0,0,12,3,0,0,0,1,1,15,5,3,3,1,12,4
"146",146,360050033003002,-0.265625,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
"147",147,360050033003003,13.83984375,7,6,0,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,11,2,0,0,0,0,12,1,1,0,2,3,5,8
"148",148,360050035001001,10.3046875,0,6,2,5,3,0,0,0,0,0,0,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,1,7,5,1,1,1,7,1
"149",149,360050035001002,47.84375,4,31,11,3,28,15,0,0,0,0,0,40,0,0,0,0,6,0,0,0,0,0,0,0,0,0,35,5,1,4,0,1,25,21,4,14,19,5,32,14
"150",150,360050035001003,69.85546875,11,37,23,14,48,9,0,0,0,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,15,0,5,0,1,44,27,20,17,16,7,50,21
"151",151,360050035001005,9.15625,2,9,0,3,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,1,0,7,4,0,0,0,0,7,4,0,3,2,4,9,2
"152",152,360050035001007,25.80859375,0,12,13,2,18,5,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,1,13,12,7,6,7,5,18,7
"153",153,360050035001008,2.3828125,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,1,0,1,1
"154",154,360050035002000,13.30078125,2,2,4,2,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,1,7,4,1,0,1,4,4
"155",155,360050035003001,102.4296875,23,55,22,21,54,25,0,0,0,0,0,7,6,0,0,0,4,0,0,0,0,68,0,15,0,0,42,54,1,3,0,0,69,31,21,20,22,14,43,57
"156",156,360050035003002,43.375,9,30,4,21,14,8,0,0,0,6,0,0,33,0,0,0,0,0,0,0,0,0,0,4,0,0,26,11,0,4,0,2,29,14,11,10,10,3,28,15
"157",157,360050037001000,26.71484375,7,12,6,3,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,9,16,0,0,0,0,15,10,5,0,10,3,12,13
"158",158,360050038001000,6.546875,0,3,2,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,3,2,2,0,2,1,5,0
"159",159,360050038001003,3.66015625,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,1,1,2,0,3,1
"160",160,360050039001000,67.265625,39,25,4,4,6,58,0,0,0,0,0,0,5,0,2,0,0,1,0,0,58,0,0,2,0,0,56,7,2,2,1,0,56,12,3,6,11,9,15,53
"161",161,360050039001001,148.98828125,63,60,25,79,59,10,0,0,0,6,0,0,58,0,0,0,0,18,0,0,0,11,0,46,9,0,80,42,0,20,0,6,88,60,17,23,28,17,63,85
"162",162,360050039002001,98.703125,28,52,22,45,47,10,0,0,0,0,0,4,25,0,0,0,4,3,0,0,0,23,0,43,0,0,73,11,0,18,0,0,54,48,19,19,18,18,46,56
"163",163,360050039003000,101.1796875,28,62,14,22,67,15,0,0,0,0,0,5,3,0,0,0,0,3,0,3,0,87,0,3,0,0,77,19,1,6,0,1,44,60,18,25,20,13,37,67
"164",164,360050039003001,93.4765625,40,44,11,6,23,66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94,0,0,0,0,0,78,11,2,4,0,0,58,37,16,11,11,17,40,55
"165",165,360050039003002,65.73046875,3,46,19,18,20,30,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,55,0,0,0,1,51,16,0,1,0,0,43,25,11,13,20,21,23,45
"166",166,360050039004000,20.203125,2,15,4,17,4,0,0,0,0,1,0,0,7,0,0,0,1,0,0,0,0,0,0,7,5,0,14,1,0,6,0,0,13,8,5,5,3,6,13,8
"167",167,360050039005000,1.20703125,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
"168",168,360050039005001,71.2109375,17,48,6,22,24,25,0,0,0,0,0,0,23,0,0,1,6,6,0,4,20,2,0,9,0,0,43,17,2,5,0,4,22,49,18,11,16,9,29,42
"169",169,360050040011001,12.54296875,8,7,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,9,6,0,0,0,1,13,3,2,3,3,0,8,8
"170",170,360050040011003,4.046875,0,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,2,2,0,0,4,0
"171",171,360050040011004,-1.94140625,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
"172",172,360050040011005,26.47265625,3,15,5,12,9,2,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,1,0,0,16,0,15,5,0,3,0,0,15,8,4,3,7,6,14,9
"173",173,360050041001000,2.05859375,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
"174",174,360050041001001,132.265625,8,81,45,0,43,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132,0,0,0,1,43,64,0,26,0,1,108,26,18,26,33,49,39,95
"175",175,360050041001002,19.36328125,0,13,3,3,6,7,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,7,3,1,4,0,1,7,9,8,1,2,5,14,2
"176",176,360050041002000,56.953125,18,36,2,2,5,49,0,0,0,0,0,0,0,0,0,1,0,1,0,0,51,0,0,3,0,0,36,14,0,4,0,2,44,12,6,13,11,8,16,40
"177",177,360050041002001,24.01953125,1,12,10,2,15,6,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,11,0,0,0,0,10,11,0,0,0,2,8,15,7,5,7,3,8,15
"178",178,360050041002002,20.41796875,6,12,3,10,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,17,4,0,0,0,0,11,10,4,2,5,4,8,13
"179",179,360050041003000,8.359375,0,1,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,1,2,1,0,4,0
"180",180,360050041003001,344.9609375,193,121,31,185,110,50,0,0,0,0,0,0,3,0,0,9,0,2,0,0,0,323,0,5,0,3,167,161,4,8,0,5,186,159,43,28,55,26,126,219
"181",181,360050041004000,41.1328125,6,20,5,12,14,5,0,0,0,0,0,0,25,0,0,3,0,0,0,0,0,0,0,3,0,0,15,5,2,9,0,0,17,14,8,6,6,5,17,14
"182",182,360050041004001,0.4609375,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2
"183",183,360050042001001,184.5859375,43,126,18,11,58,118,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,7,0,1,80,89,3,10,0,5,119,68,21,33,46,44,117,70
"184",184,360050042002000,15.11328125,0,9,5,4,7,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,2,0,0,0,0,3,11,4,3,5,2,8,6
"185",185,360050042003003,70.9609375,48,24,2,45,18,11,0,0,0,0,0,0,73,0,1,0,0,0,0,0,0,0,0,0,0,0,46,21,1,5,0,1,51,23,6,5,10,5,41,33
"186",186,360050042004000,28.734375,9,16,4,4,12,13,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,20,0,0,0,0,11,18,0,0,0,0,21,8,5,3,7,5,12,17
"187",187,360050042005000,86.0078125,18,53,16,43,39,5,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,71,2,0,66,9,1,9,1,1,61,26,11,18,24,16,44,43
"188",188,360050042005003,214.6171875,122,74,19,146,49,20,0,0,0,0,0,3,207,0,0,0,0,0,0,4,0,0,1,0,0,0,120,82,0,9,1,3,154,61,26,33,22,12,72,143
"189",189,360050042005004,3.69921875,0,2,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,1,1,0,2,0,3,0
"190",190,360050042006002,579.94921875,285,217,78,399,126,55,0,0,0,0,0,5,567,4,0,4,0,0,0,0,0,0,0,0,0,0,349,193,6,22,0,10,417,163,63,94,84,54,255,325
"191",191,360050042006003,169.31640625,55,77,37,51,72,46,0,0,0,0,0,2,80,0,12,16,0,6,3,1,0,25,0,18,5,1,112,33,2,19,0,3,83,86,32,30,26,26,72,97
"192",192,360050042007000,11.5546875,0,10,4,2,4,8,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,7,0,0,0,1,7,7,6,2,5,1,13,1
"193",193,360050043001000,11.2265625,2,8,0,2,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,3,0,2,3,0,5,0,0,5,5,1,2,1,4,4,6
"194",194,360050043001001,131.6015625,39,65,27,61,54,16,0,0,0,0,0,1,64,0,1,1,1,0,0,4,0,29,2,28,0,0,83,31,0,14,0,3,76,55,22,25,24,21,56,75
"195",195,360050043002000,47.38671875,18,27,12,31,25,1,0,0,0,0,0,0,29,1,0,3,0,0,0,0,0,0,0,24,0,0,26,18,1,8,2,2,40,17,11,12,8,8,33,24
"196",196,360050043002001,7.71484375,2,6,2,7,2,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,5,2,3,2,1,5,5
"197",197,360050043002002,70.43359375,11,28,24,17,31,15,0,0,0,0,0,5,5,0,0,0,4,0,0,26,0,11,0,1,11,0,50,9,1,1,1,1,10,53,15,16,14,7,36,27
"198",198,360050043002003,14.95703125,1,11,4,9,4,3,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,3,0,8,0,0,10,4,1,1,0,0,6,10,5,2,3,5,8,8
"199",199,360050043002004,151.08203125,33,92,25,28,80,42,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,133,0,6,3,2,51,89,0,9,0,1,105,45,25,31,34,27,50,100
"200",200,360050043002005,1682.68359375,96,903,686,664,958,63,0,0,0,0,0,0,10,0,10,2,6,16,3,11,0,1611,0,6,3,7,824,728,24,46,8,55,610,1075,514,404,489,182,158,1527
"201",201,360050043002006,78.3515625,10,52,19,6,29,46,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,79,0,0,0,0,34,39,1,6,0,1,46,35,9,23,24,15,31,50
"202",202,360050043002007,65.33203125,18,39,10,9,31,27,0,0,0,21,0,0,4,0,2,0,15,1,0,0,0,21,0,2,1,0,51,14,0,2,0,0,26,41,13,9,11,16,39,28
"203",203,360050043002008,3.921875,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,2
"204",204,360050043002009,20.30078125,12,6,0,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,8,10,0,0,0,0,12,6,2,3,1,0,3,15
"205",205,360050043003000,6.96875,0,10,4,7,6,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,12,2,0,0,0,0,1,13,8,3,3,0,5,9
"206",206,360050043003001,107.53515625,43,52,8,13,47,43,0,0,0,0,0,0,9,0,0,0,0,0,0,0,57,34,0,0,3,0,66,29,1,7,0,0,67,36,15,14,13,18,25,78
"207",207,360050043004001,6.72265625,0,3,4,1,4,2,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,2,0,3,2,6,1
"208",208,360050044002000,7.3828125,0,4,0,1,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,3,2,0,1,1,2,2
"209",209,360050044003000,689.375,121,365,201,96,350,241,0,0,0,0,0,1,8,0,2,0,5,0,1,7,0,548,0,108,4,3,258,299,11,107,1,11,533,154,106,145,188,127,238,449
"210",210,360050044003001,142.58984375,76,46,22,81,40,23,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,46,0,84,0,1,69,62,0,12,0,1,99,45,9,23,11,25,49,95
"211",211,360050044003002,211.51953125,74,90,44,123,45,40,0,0,0,0,0,3,168,0,0,0,0,0,0,0,0,0,0,37,0,0,117,77,0,10,0,4,159,49,39,38,40,17,120,88
"212",212,360050044004001,15.9296875,7,8,1,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,7,8,0,1,0,0,12,4,2,4,1,2,6,10
"213",213,360050044004004,11.37890625,2,8,1,2,8,1,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,4,0,0,7,4,0,0,0,0,4,7,3,3,2,1,11,0
"214",214,360050046001002,3.19921875,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
"215",215,360050046001006,3.03515625,0,2,3,0,2,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,5,2,2,1,0,5,0
"216",216,360050046001009,137.8828125,46,71,21,60,60,18,0,0,0,0,0,2,117,0,1,9,0,0,0,0,0,0,0,4,5,0,80,47,2,9,0,0,78,60,29,29,23,11,75,63
"217",217,360050046001010,33.98046875,14,16,4,18,13,3,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,10,0,24,7,0,3,0,0,19,15,7,6,5,2,18,16
"218",218,360050046001011,17.8671875,1,13,5,14,4,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,6,0,5,3,2,7,0,2,15,4,6,3,4,5,5,14
"219",219,360050048001001,52.0625,10,28,16,25,18,11,0,0,0,0,0,0,9,0,0,8,0,33,0,3,0,0,0,0,0,1,32,11,2,8,1,0,37,17,6,6,15,17,24,30
"220",220,360050048001002,48.6484375,9,28,10,14,18,15,0,0,0,0,0,0,10,0,0,0,13,0,0,1,0,15,0,8,0,0,20,16,0,9,0,2,42,5,9,8,12,9,22,25
"221",221,360050048002000,71.921875,40,19,13,35,22,15,0,0,0,0,0,1,23,0,0,7,2,3,0,5,0,0,2,29,0,0,44,15,0,10,0,3,47,25,7,6,7,12,35,37
"222",222,360050048002001,7.28515625,3,1,2,4,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,6,0,2,0,0,1,4,2
"223",223,360050048002002,1.84765625,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
"224",224,360050050011000,1.01953125,0,3,2,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,2,2,0,1,4,1
"225",225,360050050011001,4.98828125,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,2,1,3,1,1,0,0,1,3
"226",226,360050050012000,8.78125,1,6,3,7,3,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,9,0,1,0,0,0,4,6,2,2,3,2,9,1
"227",227,360050050013000,5.609375,1,3,3,3,4,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,3,0,0,2,4,2,5
"228",228,360050050014000,16.8671875,0,10,2,6,5,1,0,0,0,0,0,0,2,1,0,2,5,0,0,0,0,0,0,2,0,0,7,1,0,3,0,1,2,10,3,3,0,6,8,4
"229",229,360050050021000,83.2265625,20,48,16,48,22,14,0,0,0,0,0,0,67,1,0,12,1,0,0,0,0,0,0,3,0,0,44,24,0,12,2,2,51,33,17,19,14,14,19,65
"230",230,360050050021001,78.25390625,34,37,8,40,27,12,0,0,0,0,0,0,34,0,0,0,2,0,0,0,0,3,0,38,1,1,56,16,1,5,0,1,50,29,15,7,11,12,38,41
"231",231,360050050022000,13.3671875,3,9,3,7,8,0,0,0,0,0,2,0,3,0,0,0,8,0,0,0,0,0,0,2,0,0,13,1,0,1,0,0,2,13,6,2,3,1,12,3
"232",232,360050050023000,55.3203125,24,29,10,33,27,3,0,0,0,0,0,0,20,0,0,0,2,0,0,1,0,0,0,39,1,0,41,14,0,8,0,0,39,24,13,9,6,11,20,43
"233",233,360050050024000,54.99609375,14,25,13,23,21,8,0,0,0,0,0,0,29,1,0,0,15,0,0,0,0,7,0,0,0,0,40,8,2,2,0,0,20,32,13,5,14,6,36,16
"234",234,360050051001002,194.6875,121,58,17,180,15,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,140,1,0,50,0,0,127,50,1,14,0,4,119,77,19,18,21,17,68,128
"235",235,360050051001003,243.54296875,41,167,34,27,165,50,0,0,0,13,0,8,5,0,0,0,0,2,0,161,0,40,0,0,13,0,116,114,2,5,0,5,135,107,51,43,68,39,170,72
"236",236,360050051001006,74.81640625,13,37,24,18,42,14,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,48,22,0,3,0,1,54,20,11,20,17,13,51,23
"237",237,360050051001011,82.37109375,16,53,14,35,40,8,0,0,0,0,0,1,35,47,0,0,0,0,0,0,0,0,0,0,0,0,62,10,2,8,1,0,55,28,16,16,23,12,63,20
"238",238,360050051001017,365.8984375,82,229,60,63,140,168,0,0,0,0,0,4,0,253,0,0,0,0,0,1,0,1,0,21,91,0,218,131,3,11,1,7,251,120,48,100,75,66,292,79
"239",239,360050051001018,46.01953125,4,29,9,5,10,27,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6,0,0,0,0,35,7,6,8,13,11,34,8
"240",240,360050051001019,248.734375,93,109,50,102,105,45,0,0,0,0,0,6,1,84,0,0,0,0,0,0,0,2,0,153,6,0,158,75,2,11,0,6,131,121,37,31,53,38,140,112
"241",241,360050051001021,140.6015625,14,91,36,39,29,73,0,0,0,101,0,2,6,30,0,0,0,0,0,0,0,0,0,2,0,0,122,9,0,9,0,1,71,70,34,32,30,31,114,27
"242",242,360050051001023,119.77734375,15,76,27,15,16,87,0,0,0,90,12,1,4,0,0,3,0,6,0,0,0,0,0,0,2,0,94,20,0,4,0,0,93,25,18,29,33,23,93,25
"243",243,360050051001024,29.890625,2,16,13,9,11,11,0,0,0,0,0,1,0,0,0,7,0,0,0,16,0,0,0,0,7,0,14,12,1,4,0,0,27,4,10,5,6,8,17,14
"244",244,360050051001025,113.3203125,36,59,12,46,39,22,0,0,0,22,2,0,0,0,0,0,0,2,0,4,0,49,28,0,0,0,68,24,0,10,0,5,72,35,13,15,19,24,52,55
"245",245,360050051001026,225.2109375,46,136,44,66,83,77,0,0,0,47,59,5,18,11,2,0,17,0,0,0,0,9,0,0,58,0,174,41,1,6,0,4,126,100,47,43,59,31,124,102
"246",246,360050051002000,-1.046875,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
"247",247,360050051002002,145.41796875,20,93,33,22,62,62,0,0,0,56,22,15,5,0,1,0,1,0,0,0,2,39,1,4,0,0,97,30,1,12,0,6,80,66,31,34,41,20,94,52
"248",248,360050051002003,5.38671875,0,6,3,3,5,1,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,4,2,3,2,2,8,1
"249",249,360050051002004,375.5859375,23,254,97,15,57,302,0,0,0,3,73,0,0,0,0,0,0,0,0,293,0,0,0,0,3,2,249,104,3,9,2,7,219,155,70,71,124,86,337,37
"250",250,360050051002005,36.91796875,7,16,12,3,21,11,0,0,0,0,0,20,0,15,0,0,0,0,0,0,0,0,0,0,0,0,27,8,0,0,0,0,25,10,5,7,10,6,26,9
"251",251,360050051002008,138.734375,37,79,24,55,56,29,0,0,0,0,0,1,138,0,0,0,1,0,0,0,0,0,0,0,0,0,93,36,1,9,0,1,78,62,19,37,25,22,90,50
"252",252,360050051002009,30.1171875,1,16,14,14,16,1,0,0,0,0,28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,27,3,0,1,0,0,11,20,12,6,6,6,22,9
"253",253,360050051002010,211.13671875,21,138,52,41,82,88,0,0,0,87,79,0,0,4,1,0,6,0,0,26,0,0,0,3,5,0,177,24,0,5,0,5,126,85,39,59,56,36,148,63
"254",254,360050051002011,2.1328125,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,2,1,0,2,0,3,0
"255",255,360050051002012,23.98828125,1,17,6,7,12,5,0,0,0,2,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,4,0,5,0,2,18,6,9,4,5,5,13,11
"256",256,360050051003001,75.23828125,18,44,13,19,26,30,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,57,0,0,0,0,61,9,0,3,0,2,44,31,7,14,16,20,11,64
"257",257,360050052001000,127.2734375,17,78,37,13,78,41,0,0,0,0,9,59,2,1,0,0,0,0,0,0,0,26,0,0,35,0,88,32,0,3,3,6,76,56,31,25,37,22,73,59
"258",258,360050052001001,103.26953125,15,62,25,26,53,23,0,0,0,10,0,31,37,2,0,0,22,0,0,0,0,0,0,0,0,0,85,9,0,5,0,3,46,56,27,17,15,28,87,15
"259",259,360050052001002,123.7109375,7,95,22,18,19,87,0,0,0,107,0,9,4,0,0,0,0,0,0,0,0,0,0,0,4,0,98,22,1,3,0,0,96,28,15,26,31,45,113,11
"260",260,360050052001003,126.6796875,17,73,36,8,61,57,0,0,0,0,0,1,122,0,0,0,0,3,0,0,0,0,0,0,0,0,65,30,3,23,0,5,94,32,26,28,32,23,87,39
"261",261,360050052001004,74.91015625,12,53,11,19,51,6,0,0,0,0,0,0,12,58,0,0,0,0,0,0,0,0,0,0,6,0,58,15,1,0,0,2,26,50,16,20,19,9,30,46
"262",262,360050052002000,24.6171875,9,12,3,16,8,0,0,0,0,0,0,0,16,0,0,1,1,0,0,0,0,0,0,6,0,0,17,2,0,3,0,2,8,16,5,6,2,2,10,14
"263",263,360050053001000,76.7109375,16,46,16,19,49,10,0,0,0,0,0,0,27,0,0,0,50,1,0,0,0,0,0,0,0,0,44,33,0,0,0,1,45,33,17,20,12,13,56,22
"264",264,360050054001000,36.57421875,11,19,8,12,20,6,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,23,0,2,0,0,20,3,0,14,0,1,24,14,4,9,4,10,16,22
"265",265,360050054001001,35.8359375,9,11,6,5,11,10,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,0,0,2,0,11,7,0,7,0,1,18,8,1,5,7,4,13,13
"266",266,360050054002000,48.53515625,6,39,8,19,22,12,0,0,0,0,0,0,11,0,0,10,3,1,0,0,5,11,0,9,2,1,29,11,0,12,0,1,23,30,14,14,10,9,18,35
"267",267,360050054002001,26.1328125,2,13,8,7,15,1,0,0,0,1,0,1,10,0,0,5,1,0,0,0,0,0,0,5,0,0,5,3,0,14,0,1,19,4,1,4,11,5,20,3
"268",268,360050054002002,6.26953125,1,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,0,5,0,0,2,0,0,5,2,2,1,3,0,5,2
"269",269,360050054003000,9.75390625,2,5,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,2,0,0,7,0,0,0,0,0,1,6,3,1,1,0,3,4
"270",270,360050054003001,4.33984375,0,5,1,2,1,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,1,0,1,3,2,5,1
"271",271,360050054003002,8.92578125,2,2,2,2,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,4,2,0,0,0,0,2,4,2,0,1,1,6,0
"272",272,360050054004000,45.6953125,3,31,13,22,24,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,15,0,6,3,0,25,14,0,8,0,0,23,24,16,14,10,4,26,21
"273",273,360050056002000,5.8359375,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,0,2
"274",274,360050056003000,7.1796875,3,7,1,2,8,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,4,1,0,4,0,2,8,3,2,2,2,2,8,3
"275",275,360050056003001,6.1875,0,8,0,4,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,1,0,0,1,2,6,1,0,6,1,4,4
"276",276,360050056003002,12.8515625,2,9,4,4,8,3,0,0,0,0,0,3,5,5,0,0,2,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,7,8,4,3,4,2,8,7
"277",277,360050059021000,108.51171875,32,52,24,31,44,33,0,0,0,0,0,0,13,0,1,2,15,28,0,6,0,36,1,0,6,0,69,21,4,11,0,3,55,53,21,12,18,25,37,71
"278",278,360050059021001,17.4765625,7,8,3,1,12,5,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,1,2,0,14,1,0,0,0,3,8,10,1,2,5,3,8,10
"279",279,360050059022000,58.85546875,12,32,13,25,20,12,0,0,0,0,0,0,11,0,0,0,17,8,0,0,0,16,0,5,0,0,37,15,0,3,0,2,26,31,15,9,11,10,29,28
"280",280,360050059022001,5.84375,0,4,2,3,2,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,4,0,0,1,0,1,4,2,0,2,2,2,5,1
"281",281,360050060001001,16.703125,0,5,3,4,1,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,5,3,1,4,1,2,6,2
"282",282,360050060001002,18.8671875,4,6,8,13,5,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2,6,0,13,1,2,1,0,1,9,9,2,4,4,4,14,4
"283",283,360050060001006,20.953125,5,13,4,8,13,1,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,7,5,0,16,3,3,0,0,0,9,13,5,3,4,5,12,10
"284",284,360050060001010,164.01171875,4,113,47,23,13,128,0,0,0,12,0,0,0,0,149,0,0,1,0,0,1,0,0,0,1,0,108,49,1,5,0,1,142,22,5,22,47,86,111,53
