"","X","id","c000","ca01","ca02","ca03","ce01","ce02","ce03","cns01","cns02","cns03","cns04","cns05","cns06","cns07","cns08","cns09","cns10","cns11","cns12","cns13","cns14","cns15","cns16","cns17","cns18","cns19","cns20","cr01","cr02","cr03","cr04","cr05","cr07","ct01","ct02","cd01","cd02","cd03","cd04","cg01","cg02"
"2991",2991,360050385003003,42.4453125,11,20,9,10,20,10,0,0,0,2,0,1,5,0,0,2,2,3,0,3,1,9,3,4,2,3,20,7,3,7,0,3,14,26,10,8,10,1,14,26
"2992",2992,360050385003004,34.0546875,10,16,6,9,17,6,0,0,0,1,0,1,6,1,1,1,0,1,1,2,0,7,1,4,2,3,21,11,0,0,0,0,13,19,6,9,3,4,15,17
"2993",2993,360050385003005,82.05078125,35,36,15,26,33,27,0,0,0,2,3,4,12,2,3,2,3,2,0,5,3,21,4,13,5,2,61,21,3,0,0,1,29,57,14,13,13,11,43,43
"2994",2994,360050385003006,15.77734375,4,6,1,5,5,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,5,1,2,0,0,6,4,1,0,0,0,1,10,4,2,1,0,5,6
"2995",2995,360050385004000,360.24609375,106,203,53,106,175,81,0,0,3,17,13,17,44,11,6,14,12,14,4,27,32,76,10,38,11,13,288,56,7,2,2,7,74,288,67,72,62,55,176,186
"2996",2996,360050385004001,270.09765625,71,155,43,80,121,68,1,0,1,3,6,5,23,20,6,5,17,6,4,16,29,73,1,21,10,22,46,211,0,1,1,10,205,64,35,44,75,44,121,148
"2997",2997,360050385004002,22.1875,9,12,2,7,9,7,0,0,0,1,0,2,1,1,1,2,0,1,0,1,0,9,1,0,1,2,7,11,0,3,1,1,11,12,3,1,5,5,11,12
"2998",2998,360050385004004,68.37890625,18,43,8,17,31,21,0,0,0,2,2,3,13,1,3,0,3,5,1,3,7,15,1,7,0,3,38,29,1,1,0,0,36,33,7,12,14,18,39,30
"2999",2999,360050385004005,33.5859375,13,12,5,15,12,3,0,0,0,2,1,0,4,2,1,2,1,3,0,3,0,4,0,3,2,2,12,15,1,0,0,2,18,12,4,3,5,5,16,14
"3000",3000,360050386001000,97.421875,24,53,21,29,40,29,0,0,0,1,0,0,12,2,2,1,1,4,0,7,5,48,1,11,3,0,18,72,2,0,0,6,84,14,9,18,34,13,37,61
"3001",3001,360050386001001,52.8046875,7,36,10,12,19,22,0,0,0,3,0,0,1,1,1,1,4,1,2,2,1,28,0,5,2,1,12,41,0,0,0,0,45,8,5,8,13,20,23,30
"3002",3002,360050386001002,36.55859375,6,22,8,11,17,8,0,0,0,2,1,0,2,1,1,2,3,1,0,1,1,15,2,4,0,0,11,19,0,6,0,0,26,10,6,9,8,7,17,19
"3003",3003,360050386001003,24.90234375,5,14,7,3,17,6,0,0,0,1,0,0,2,1,0,0,0,2,0,0,3,15,0,1,1,0,8,18,0,0,0,0,20,6,5,1,8,7,6,20
"3004",3004,360050386001004,145.87890625,41,88,19,41,51,56,0,0,0,10,4,3,11,9,5,6,6,11,2,10,11,31,3,18,3,5,117,26,0,0,4,1,144,4,9,21,33,44,91,57
"3005",3005,360050386002000,2.94921875,1,2,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,3,0,0,1,1,0,0,3
"3006",3006,360050386002001,12.828125,3,6,2,3,4,4,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,1,1,0,2,7,2,0,0,0,10,1,2,2,2,2,3,8
"3007",3007,360050386002002,51.8984375,11,27,13,15,25,11,0,0,0,2,1,2,2,1,2,2,1,1,0,3,1,21,1,7,3,1,4,42,1,3,0,1,43,8,7,8,15,10,11,40
"3008",3008,360050386002003,22.23828125,2,16,6,3,9,12,0,0,0,3,0,0,4,0,0,2,1,1,0,0,1,6,1,3,0,2,2,16,0,6,0,0,16,8,1,4,9,8,13,11
"3009",3009,360050386002005,29.65625,8,15,5,7,13,8,0,0,0,2,0,0,2,2,0,2,1,0,0,1,1,13,0,3,1,0,9,19,0,0,0,0,27,1,3,5,6,6,13,15
"3010",3010,360050386002006,49.63671875,15,24,10,11,26,12,0,0,0,3,1,2,7,2,0,0,4,0,0,3,5,16,1,2,2,1,13,33,1,1,1,0,42,7,6,12,11,5,23,26
"3011",3011,360050386002007,684.46875,151,409,124,143,252,289,0,0,4,21,14,26,73,51,21,17,16,26,8,55,78,156,14,35,23,46,177,487,0,20,0,0,472,212,101,145,168,119,301,383
"3012",3012,360050386003000,779.9921875,153,442,190,171,306,308,2,1,2,19,17,9,73,49,20,25,19,29,11,78,74,212,21,52,25,47,44,706,0,8,1,26,747,38,88,158,221,165,347,438
"3013",3013,360050386003001,-1.87890625,1,3,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,0,0,0,0,4,0,0,2,0,1,1,3
"3014",3014,360050386004000,1.76953125,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,3,0,0,2,0,0,3,0
"3015",3015,360050386004002,40.8125,9,26,7,5,25,12,0,0,0,0,0,1,2,0,1,1,2,2,0,3,1,27,0,1,1,0,11,29,1,0,0,1,35,7,8,8,10,7,16,26
"3016",3016,360050386004003,62.64453125,16,36,12,15,31,18,0,0,0,2,1,1,0,1,1,3,3,4,1,2,3,30,2,7,3,0,10,52,0,1,0,1,58,6,3,20,14,11,30,34
"3017",3017,360050386004004,33.53125,8,21,4,4,20,9,0,0,0,0,1,0,3,0,1,2,1,0,1,3,2,15,0,2,2,0,8,24,0,0,0,1,31,2,4,5,10,6,10,23
"3018",3018,360050386004005,12.08984375,3,5,0,1,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,7,0,0,0,1,6,2,2,1,2,0,3,5
"3019",3019,360050386005000,31.046875,15,16,5,12,16,8,0,0,0,3,2,0,4,2,2,0,0,1,0,4,1,10,1,3,2,1,17,19,0,0,0,0,30,6,4,6,10,1,14,22
"3020",3020,360050386005001,93.515625,23,58,16,20,48,29,0,0,0,3,1,3,9,2,1,2,2,3,1,2,7,49,3,5,4,0,36,59,1,1,0,0,84,13,10,21,27,16,36,61
"3021",3021,360050386005002,19.13671875,7,9,6,9,10,3,0,0,0,2,0,0,1,0,1,0,1,3,0,0,0,11,0,0,2,1,1,21,0,0,0,0,20,2,2,2,6,5,7,15
"3022",3022,360050386005003,48.96875,7,27,11,10,22,13,0,0,0,0,0,2,1,1,0,2,1,0,2,0,3,22,1,7,3,0,3,41,0,1,0,0,42,3,7,11,14,6,13,32
"3023",3023,360050386005004,25.61328125,5,15,8,8,14,6,0,0,0,1,0,0,2,0,0,1,0,0,0,1,2,12,1,4,4,0,9,18,0,1,0,0,22,6,4,6,6,7,12,16
"3024",3024,360050386006000,187.37890625,35,114,43,50,83,59,0,0,1,3,5,5,27,8,2,5,4,4,2,9,7,87,2,15,5,1,40,141,7,4,0,0,163,29,26,42,55,34,66,126
"3025",3025,360050386007000,108.96484375,16,63,26,27,41,37,0,0,1,1,3,1,6,6,2,3,3,3,1,6,6,49,2,6,5,1,40,56,2,3,0,4,87,18,16,26,26,21,46,59
"3026",3026,360050386007001,150.9296875,32,83,35,31,68,51,0,0,0,4,2,5,12,0,3,3,4,9,1,4,8,76,3,12,3,1,26,114,0,8,0,2,131,19,21,34,31,32,54,96
"3027",3027,360050386008000,162.82421875,37,93,32,44,74,44,0,0,0,3,3,2,11,4,2,3,6,5,2,7,7,86,5,12,2,2,39,112,0,7,0,4,133,29,21,25,39,40,65,97
"3028",3028,360050387001002,65.05078125,13,30,20,14,23,26,0,0,1,2,1,3,4,1,4,0,2,4,1,1,8,17,2,8,2,2,46,9,0,6,0,2,51,12,11,8,17,14,29,34
"3029",3029,360050387001003,39.58984375,11,24,5,15,14,11,0,0,1,1,1,0,8,0,1,0,0,2,0,4,4,10,3,3,0,2,24,12,0,1,0,3,20,20,5,8,8,8,10,30
"3030",3030,360050387001005,69.8359375,13,41,15,19,34,16,0,0,0,1,5,2,8,2,0,2,5,3,0,6,5,15,4,8,2,1,29,34,1,3,0,2,41,28,8,16,18,14,29,40
"3031",3031,360050387001006,141.94921875,43,73,27,45,53,45,0,0,0,6,8,4,10,4,2,6,4,3,4,8,5,38,7,22,4,8,58,80,0,4,0,1,94,49,23,26,26,25,71,72
"3032",3032,360050387002000,18.57421875,4,10,1,3,7,5,0,0,0,1,0,0,3,0,0,0,0,1,0,4,0,5,0,1,0,0,6,9,0,0,0,0,10,5,4,3,4,0,7,8
"3033",3033,360050387002001,129.796875,35,62,29,32,56,38,0,0,1,10,6,3,8,5,1,2,7,7,3,8,6,28,5,14,8,4,86,31,0,2,1,6,50,76,18,23,33,17,71,55
"3034",3034,360050387002002,272.265625,92,119,55,101,114,51,0,0,0,9,13,12,42,11,4,8,6,8,1,14,17,56,7,37,13,8,233,29,0,1,0,3,229,37,22,35,62,55,122,144
"3035",3035,360050387003001,120.109375,33,71,17,38,52,31,1,0,0,8,7,3,17,2,4,4,4,3,0,7,9,29,5,12,3,3,77,18,1,23,0,2,66,55,18,23,24,23,54,67
"3036",3036,360050387003002,398.59765625,112,218,68,98,186,114,0,0,3,12,7,15,40,26,6,11,18,8,9,28,54,75,6,48,12,20,251,138,4,1,0,4,182,216,74,66,83,63,187,211
"3037",3037,360050387003003,76.05078125,20,42,15,25,33,19,0,0,0,8,4,1,11,0,1,0,5,5,1,4,2,15,0,11,6,3,51,14,3,9,0,0,47,30,9,15,14,19,32,45
"3038",3038,360050388001000,61.578125,7,41,14,4,26,32,0,0,0,2,2,1,3,0,2,2,1,1,0,1,7,37,0,2,1,0,10,51,0,0,1,0,58,4,9,13,21,12,21,41
"3039",3039,360050388001001,50.01171875,8,27,14,5,25,19,0,0,1,3,1,0,4,1,3,0,0,0,0,4,2,22,1,4,3,0,10,35,0,3,0,1,42,7,7,12,18,4,21,28
"3040",3040,360050388001002,493.578125,95,271,126,88,174,230,0,0,2,20,11,12,61,34,14,15,11,18,3,35,53,114,5,21,14,49,50,423,1,8,0,10,467,25,60,109,126,102,229,263
"3041",3041,360050388001003,110.49609375,30,57,26,27,46,40,0,0,1,2,3,5,15,3,1,2,4,7,2,5,11,29,3,13,3,4,77,35,0,0,1,0,58,55,18,21,29,15,47,66
"3042",3042,360050388002000,55.91796875,11,24,15,12,21,17,0,0,0,2,1,1,6,2,0,2,0,0,0,2,5,15,1,7,6,0,21,27,0,0,0,2,42,8,12,5,13,9,21,29
"3043",3043,360050388002001,100.99609375,29,58,15,24,43,35,0,0,1,7,5,1,11,1,1,0,2,2,2,2,3,43,0,14,5,2,20,64,0,15,0,3,81,21,22,13,24,14,39,63
"3044",3044,360050388002002,62.7578125,12,28,19,9,32,18,0,0,0,0,1,2,5,2,1,5,2,1,0,2,3,25,0,5,5,0,12,41,2,3,0,1,48,11,13,9,11,14,23,36
"3045",3045,360050388002003,52.7421875,9,28,14,9,22,20,0,0,0,0,0,2,3,2,0,2,3,0,0,1,3,25,3,4,3,0,9,33,1,6,0,2,42,9,7,8,14,13,20,31
"3046",3046,360050389001002,96.46484375,26,49,20,38,36,21,0,0,0,6,4,1,12,3,4,2,2,4,0,8,6,22,3,11,2,5,63,23,0,5,0,4,40,55,15,21,10,23,51,44
"3047",3047,360050389001003,33.76171875,10,19,6,9,19,7,0,0,0,4,0,0,2,4,0,1,1,0,1,1,2,7,1,8,1,2,26,6,2,1,0,0,22,13,2,4,10,9,14,21
"3048",3048,360050389001004,81.5390625,12,46,16,22,34,18,0,0,0,2,1,1,15,1,0,7,5,1,1,7,4,11,2,10,6,0,47,14,0,10,0,3,44,30,14,16,19,13,39,35
"3049",3049,360050389001005,59.7890625,18,36,9,16,30,17,0,0,0,2,1,2,9,0,2,5,7,6,2,3,2,7,1,10,3,1,43,13,0,4,0,3,40,23,10,11,13,11,30,33
"3050",3050,360050389002001,34.11328125,7,22,4,7,12,14,0,0,0,3,0,0,4,0,2,2,3,2,0,0,4,3,5,4,0,1,32,0,1,0,0,0,25,8,4,9,6,7,22,11
"3051",3051,360050389002002,70.1875,23,36,10,16,31,22,0,0,0,4,3,3,8,3,2,2,5,3,0,4,2,12,4,10,3,1,56,9,1,3,0,0,38,31,9,14,7,16,44,25
"3052",3052,360050389002003,172.2890625,51,85,32,62,70,36,0,0,2,10,10,5,25,4,2,4,8,7,1,12,13,32,2,17,6,8,148,10,0,7,0,3,148,20,17,25,38,37,82,86
"3053",3053,360050389003000,324.2578125,110,143,70,119,134,70,1,0,1,13,14,9,49,8,5,11,6,15,2,22,38,60,10,41,13,5,304,14,1,4,0,0,295,28,24,59,65,65,163,160
"3054",3054,360050389003001,106.8046875,29,63,15,38,39,30,0,0,0,5,5,2,17,4,1,4,2,6,2,7,10,18,0,14,6,4,100,6,1,0,0,0,95,12,9,20,22,27,60,47
"3055",3055,360050389003002,46.1484375,10,23,9,11,18,13,0,0,0,0,1,0,8,0,2,3,2,2,2,0,0,13,2,2,2,3,35,2,1,3,1,0,34,8,3,7,11,11,17,25
"3056",3056,360050389003003,66.13671875,21,40,6,16,32,19,0,0,0,5,1,2,13,1,2,1,4,3,0,2,4,19,1,6,3,0,44,10,1,10,0,2,41,26,18,7,15,6,37,30
"3057",3057,360050389003005,47.21875,20,21,8,14,21,14,0,0,0,1,2,3,6,1,2,0,3,4,2,2,2,11,0,6,2,2,26,6,0,17,0,0,40,9,6,3,8,12,24,25
"3058",3058,360050389004000,367.58984375,104,204,57,99,170,96,0,0,1,19,11,12,42,11,4,20,18,18,2,26,38,66,9,37,21,10,242,75,8,35,1,4,128,237,66,67,70,58,179,186
"3059",3059,360050389005000,208.453125,44,138,33,61,85,69,0,0,0,8,2,4,27,15,3,5,7,4,7,17,32,39,1,12,9,23,73,135,1,4,0,2,131,84,29,51,55,36,95,120
"3060",3060,360050389005001,77.89453125,34,29,13,18,42,16,0,0,0,3,0,2,15,2,2,1,6,2,0,8,3,14,2,9,4,3,34,28,2,1,6,5,42,34,10,9,8,15,41,35
"3061",3061,360050390001000,70.8046875,12,46,13,14,35,22,0,0,0,3,1,0,6,6,1,1,1,3,0,1,1,41,0,5,1,0,20,50,0,0,0,1,58,13,9,13,19,18,26,45
"3062",3062,360050390001001,152.3515625,37,65,40,38,60,44,0,0,0,3,5,3,16,2,3,2,3,9,2,5,10,45,5,12,15,2,55,64,0,20,1,2,120,22,20,20,25,40,50,92
"3063",3063,360050390001002,279.21875,50,167,62,64,108,107,0,0,0,12,7,8,31,12,4,9,4,14,4,29,29,74,6,11,7,18,88,191,0,0,0,0,181,98,39,64,75,51,125,154
"3064",3064,360050390001003,356.80859375,69,202,87,75,128,155,0,0,2,9,6,7,27,23,6,15,11,13,3,28,38,114,11,23,5,17,39,296,7,6,0,10,330,28,45,77,94,73,152,206
"3065",3065,360050390002000,80.58984375,16,45,20,18,42,21,0,0,0,7,0,1,7,1,1,1,4,4,2,6,7,24,2,10,3,1,25,52,0,3,0,1,70,11,11,17,19,18,37,44
"3066",3066,360050390002001,76.53515625,18,42,15,22,32,21,0,0,0,1,1,0,7,2,1,4,1,3,0,6,9,30,0,8,2,0,22,49,0,1,0,3,58,17,14,14,18,11,31,44
"3067",3067,360050390002002,79.15625,22,42,16,26,32,22,0,0,0,5,2,3,6,4,0,4,2,2,1,5,12,19,4,5,6,0,32,42,0,6,0,0,66,14,11,13,16,18,29,51
"3068",3068,360050390002003,57.1875,11,35,13,15,26,18,0,0,0,3,1,0,5,1,2,2,2,2,0,2,1,25,0,10,3,0,5,49,0,2,0,3,53,6,12,14,14,8,22,37
"3069",3069,360050391001000,214.76953125,72,107,36,59,107,49,0,0,0,7,8,9,44,5,4,3,8,12,4,17,6,50,4,22,8,4,136,62,3,7,0,7,98,117,34,34,40,35,104,111
"3070",3070,360050391001001,27.515625,7,11,6,4,14,6,0,0,0,1,1,1,4,0,0,0,2,0,1,3,0,6,1,2,1,1,12,10,1,1,0,0,12,12,6,7,2,2,13,11
"3071",3071,360050391001002,28.6328125,5,12,1,7,10,1,0,0,0,0,0,0,4,1,0,0,1,2,0,1,2,2,0,3,2,0,10,7,0,0,0,1,6,12,5,3,2,3,5,13
"3072",3072,360050391001003,2.26953125,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,1,1,2,0
"3073",3073,360050391002000,229.59375,64,126,39,64,107,58,0,0,0,7,9,5,37,5,7,3,9,18,1,10,17,54,9,24,7,7,146,53,2,21,0,7,163,66,39,35,39,52,109,120
"3074",3074,360050391002001,97.2109375,25,57,15,36,41,20,0,0,0,1,3,3,15,3,1,4,2,3,2,8,4,22,5,12,3,6,56,36,1,3,0,1,63,34,16,17,20,19,38,59
"3075",3075,360050391002002,27.125,11,11,8,9,14,7,0,0,0,0,0,0,5,0,2,0,2,3,0,1,3,7,0,1,4,2,25,4,0,0,0,1,26,4,4,3,9,3,10,20
"3076",3076,360050391003000,96.453125,29,53,13,36,33,26,0,0,1,2,7,2,16,1,2,1,3,6,0,6,7,16,1,15,5,4,64,23,4,1,0,3,29,66,15,17,20,14,47,48
"3077",3077,360050391003001,129.77734375,33,66,30,36,61,32,0,0,0,9,3,7,19,1,2,3,7,5,4,9,5,31,4,12,3,5,84,40,1,0,0,4,68,61,25,25,29,17,64,65
"3078",3078,360050391003002,38.91015625,12,23,3,14,17,7,0,0,0,1,2,0,10,2,2,1,3,1,0,0,0,8,1,5,1,1,30,5,0,1,0,2,13,25,5,8,8,5,16,22
"3079",3079,360050391004000,218.87890625,77,98,45,84,85,51,0,1,1,9,14,6,32,5,6,3,10,7,3,23,16,48,3,21,8,4,209,9,0,0,0,2,187,33,22,33,46,42,112,108
"3080",3080,360050391004001,97.5859375,38,43,16,31,45,21,0,0,0,3,3,4,14,6,1,1,4,14,0,3,6,18,6,5,4,5,83,9,3,2,0,0,56,41,8,11,18,22,50,47
"3081",3081,360050391004002,80.04296875,23,44,18,30,38,17,0,0,1,3,2,3,11,3,2,4,1,4,1,7,10,16,3,8,1,5,84,1,0,0,0,0,75,10,6,13,22,21,39,46
"3082",3082,360050391004004,110.87109375,36,48,22,34,45,27,0,0,0,3,9,3,9,1,2,2,7,6,1,7,9,23,1,13,8,2,90,3,2,10,0,1,75,31,20,16,15,19,60,46
"3083",3083,360050391005000,200.7734375,48,101,44,62,82,49,0,0,0,2,4,2,32,2,9,7,6,10,5,14,10,35,5,33,12,5,115,23,4,49,1,1,126,67,23,39,36,47,98,95
"3084",3084,360050391006000,255.57421875,57,159,37,62,117,74,0,0,0,5,4,7,38,17,5,6,6,6,2,22,26,56,4,22,10,17,126,125,0,0,1,1,146,107,43,45,83,25,127,126
"3085",3085,360050391006001,426.609375,115,253,61,124,185,120,0,0,0,18,9,15,54,32,5,18,17,14,3,32,52,90,8,30,16,16,294,103,8,11,1,12,108,321,75,90,86,63,195,234
"3086",3086,360050391006002,71.84375,22,40,9,24,32,15,0,0,0,1,2,4,10,1,5,2,6,3,1,5,4,13,0,11,2,1,51,13,2,0,3,2,27,44,15,10,18,6,44,27
"3087",3087,360050392001000,98.96484375,21,53,24,22,44,32,0,0,0,0,2,4,8,3,1,2,3,5,2,4,6,40,4,11,2,1,26,55,1,12,0,4,77,21,16,16,24,21,37,61
"3088",3088,360050392001001,430.94921875,101,236,97,94,154,186,0,0,1,18,12,18,44,9,15,21,17,13,8,30,48,106,11,29,10,24,129,288,3,0,2,12,324,110,68,81,97,87,188,246
"3089",3089,360050392002000,140.75,28,73,28,45,48,36,0,0,0,3,5,2,17,3,4,6,2,9,2,11,9,30,4,13,7,2,43,58,8,13,1,6,98,31,21,17,35,28,53,76
"3090",3090,360050392002001,72.0390625,13,41,13,22,28,17,0,0,2,3,2,1,2,2,2,2,1,2,0,5,5,21,2,10,4,1,39,24,0,3,0,1,57,10,10,15,16,13,27,40
"3091",3091,360050393001001,445.015625,129,242,76,118,226,103,0,0,1,10,18,13,63,10,14,12,19,26,7,33,17,109,16,50,15,14,265,151,2,18,4,7,263,184,80,68,97,73,214,233
"3092",3092,360050393002000,240.015625,72,135,38,88,103,54,0,0,0,6,5,10,35,4,5,3,16,11,6,33,7,49,8,26,12,9,89,142,0,8,1,5,144,101,36,37,61,39,125,120
"3093",3093,360050393002001,106.53515625,43,46,18,32,57,18,0,0,0,2,7,2,10,0,2,3,3,3,4,11,5,32,4,11,5,3,51,54,0,0,0,2,53,54,21,14,26,3,53,54
"3094",3094,360050393002002,64.18359375,15,44,8,15,34,18,0,0,0,3,3,1,6,1,0,1,1,5,2,9,1,20,3,8,3,0,33,28,2,0,0,4,25,42,13,13,17,9,34,33
"3095",3095,360050393003000,235.69921875,70,120,45,73,114,48,0,0,0,3,7,8,36,9,8,8,9,11,3,18,12,51,8,31,8,5,154,61,1,15,1,3,149,86,35,40,50,40,115,120
"3096",3096,360050393004000,497.578125,139,277,85,165,235,101,1,0,0,16,28,15,63,12,19,12,22,18,7,44,24,115,20,54,17,14,359,119,5,7,1,10,340,161,55,108,104,95,253,248
"3097",3097,360050393005000,156.4609375,36,86,32,47,65,42,0,0,0,3,5,1,21,6,2,9,9,4,2,10,9,38,3,22,7,3,80,32,1,37,3,1,83,71,25,27,36,30,79,75
"3098",3098,360050393006000,649.015625,184,368,97,169,293,187,0,0,0,17,20,11,80,53,7,15,22,29,5,54,71,147,9,45,14,50,291,332,4,2,0,20,307,342,103,103,163,96,298,351
"3099",3099,360050393006001,149.15234375,28,86,33,32,77,38,0,0,0,3,4,8,16,12,1,3,8,4,3,10,14,41,2,7,1,10,46,95,4,2,0,0,80,67,31,35,40,13,68,79
"3100",3100,360050393006002,84.2734375,22,55,9,22,40,24,0,1,0,2,2,3,13,2,2,2,9,2,1,1,5,20,0,15,4,2,37,31,9,0,2,7,25,61,14,16,18,16,35,51
"3101",3101,360050394001000,168.76953125,37,101,33,33,77,61,0,0,0,9,5,6,7,1,2,2,8,9,4,7,10,71,2,20,7,1,60,103,1,3,1,3,129,42,24,32,40,38,80,91
"3102",3102,360050394002000,210.90625,53,106,51,62,78,70,0,0,1,6,5,6,25,5,9,10,6,11,4,11,21,44,3,21,12,10,144,59,0,1,3,3,187,23,16,36,52,53,104,106
"3103",3103,360050394002001,907.12890625,219,495,197,197,335,379,0,0,7,31,20,23,94,61,29,24,34,35,14,68,93,224,13,56,26,59,227,634,4,28,1,17,657,254,129,164,249,150,395,516
"3104",3104,360050394002002,82.9453125,8,56,20,15,47,22,0,0,0,2,2,2,5,2,0,2,2,1,1,5,3,44,2,4,5,2,17,57,0,1,0,9,62,22,14,22,28,12,26,58
"3105",3105,360050394003000,264.21875,66,134,64,58,132,74,0,0,1,8,5,5,29,7,10,6,9,13,5,8,12,108,3,26,7,2,116,134,0,10,0,4,215,49,39,46,61,52,127,137
"3106",3106,360050394004000,101.296875,23,55,22,22,39,39,0,0,0,4,3,5,5,0,3,2,3,4,2,4,8,43,1,10,2,1,23,65,0,9,1,2,84,16,11,13,26,27,46,54
"3107",3107,360050394004001,98.7109375,20,60,22,22,53,27,0,0,0,1,3,4,11,2,4,3,3,6,0,1,1,48,3,9,3,0,40,53,2,3,0,4,60,42,19,23,29,11,38,64
"3108",3108,360050395001000,157.22265625,41,92,19,40,68,44,0,0,0,6,2,10,18,4,4,6,4,9,4,13,7,34,9,13,5,4,89,52,0,9,0,2,82,70,26,28,33,24,78,74
"3109",3109,360050395001003,66.37890625,20,38,8,21,28,17,0,0,0,1,1,4,6,1,1,1,4,5,0,3,2,22,0,11,0,4,38,26,1,1,0,0,25,41,13,12,12,9,30,36
"3110",3110,360050395001004,55.62890625,18,24,13,18,22,15,0,0,0,2,1,1,12,4,0,2,2,3,1,3,1,9,1,9,4,0,37,15,3,0,0,0,34,21,11,8,9,9,34,21
"3111",3111,360050395002000,117.046875,28,73,16,27,62,28,0,0,0,4,2,5,11,5,4,2,8,5,2,7,8,27,3,18,3,3,60,32,1,20,1,3,69,48,19,28,21,21,51,66
"3112",3112,360050395002001,45.41796875,15,23,7,21,18,6,0,0,0,0,3,1,4,1,1,0,1,2,1,6,1,16,0,7,1,0,23,22,0,0,0,0,22,23,11,4,8,7,20,25
"3113",3113,360050395002003,57.10546875,20,23,10,14,26,13,0,0,0,2,2,2,11,0,2,4,2,0,3,3,4,9,2,3,4,0,33,12,0,8,0,0,25,28,9,7,6,11,25,28
"3114",3114,360050395002004,44.453125,15,22,10,12,23,12,0,0,0,2,1,2,2,1,1,0,2,3,0,3,0,15,2,5,5,3,24,20,0,2,0,1,18,29,8,10,8,6,21,26
"3115",3115,360050395003000,143.9765625,48,82,14,45,64,35,0,0,1,3,2,3,25,6,2,6,6,7,3,9,3,40,1,15,7,5,87,49,1,6,0,1,60,84,22,17,34,23,79,65
"3116",3116,360050395003001,77.55859375,25,45,8,18,38,22,0,0,0,1,4,3,5,2,2,0,2,3,3,2,2,31,2,6,7,3,46,28,4,0,0,0,28,50,10,15,21,7,27,51
"3117",3117,360050395003004,20.7421875,3,11,5,6,6,7,0,0,0,0,0,0,3,3,0,0,1,1,0,2,0,7,0,1,1,0,12,6,0,0,0,1,11,8,2,4,8,2,8,11
"3118",3118,360050395003005,89.640625,23,53,14,30,40,20,0,0,0,4,4,4,9,1,1,2,0,3,0,4,8,23,2,13,5,7,54,16,1,18,0,1,67,23,12,18,16,21,45,45
"3119",3119,360050395003006,4.453125,3,3,3,4,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,4,0,0,0,0,8,1,0,0,0,0,3,6,1,1,2,2,6,3
"3120",3120,360050395004001,35.3046875,11,18,8,16,12,9,0,0,0,1,1,1,4,1,1,0,1,3,0,4,5,7,0,4,2,2,24,10,1,1,0,1,18,19,6,3,10,7,19,18
"3121",3121,360050395004002,13.3046875,3,7,5,5,7,3,0,0,0,0,2,2,1,0,2,0,1,1,0,1,1,3,0,1,0,0,15,0,0,0,0,0,14,1,1,2,3,6,7,8
"3122",3122,360050395004003,4.15625,0,4,1,0,3,2,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,1,0,0,2,3,0,3,1,1,2,3
"3123",3123,360050395004006,20.59765625,4,17,2,4,11,8,0,0,0,2,0,0,3,1,0,1,4,0,1,3,0,6,0,1,0,1,11,10,0,1,0,1,10,13,6,3,6,4,15,8
"3124",3124,360050395004007,97.91015625,22,65,10,32,38,27,0,0,0,2,3,4,8,1,6,3,8,3,3,9,1,25,1,10,4,6,37,57,0,1,0,2,55,42,13,25,18,19,44,53
"3125",3125,360050395004008,417.3671875,112,257,52,106,179,136,1,0,2,17,13,17,35,26,3,9,21,12,2,29,62,103,2,24,12,31,184,226,1,1,4,5,202,219,77,75,100,57,183,238
"3126",3126,360050395004011,15.51171875,2,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,5,0,0,0,0,0,1,4,0,0,2,1,2,3
"3127",3127,360050396001000,74.19921875,17,33,21,15,33,23,0,0,0,5,3,4,4,1,1,2,2,3,1,4,2,28,3,3,5,0,12,52,0,5,1,1,56,15,9,15,16,14,40,31
"3128",3128,360050396001001,43.1015625,6,26,11,14,15,14,0,0,0,2,0,2,4,2,0,3,0,0,3,0,2,19,1,3,2,0,14,28,1,0,0,0,36,7,4,13,12,8,19,24
"3129",3129,360050396001002,44.10546875,6,22,14,13,14,15,0,0,0,0,3,1,5,3,0,1,3,1,0,5,2,12,0,2,4,0,14,22,5,0,1,0,31,11,12,10,5,9,24,18
"3130",3130,360050396002000,129.6328125,37,74,21,31,56,45,0,0,1,8,1,3,18,5,2,3,1,7,3,8,11,36,2,15,3,5,85,40,1,1,0,5,121,11,17,25,28,25,54,78
