"X","id","s000","s000_d0","s000_d1","s000_d2","s000_d3","coords.x1","coords.x2","optional"
65132,360810593002009,21,20,1,0,0,1834838.75,573836.375,TRUE
65133,360810593002010,8,8,0,0,0,1834729.625,573768.6875,TRUE
65134,360810594001001,4,3,1,0,0,1848963.5,576208.5625,TRUE
65135,360810594002003,1,1,0,0,0,1849015.5,575965.375,TRUE
65136,360810594002005,1,1,0,0,0,1848859.5,575988.9375,TRUE
65137,360810595001001,46,45,1,0,0,1834177.125,574635.5625,TRUE
65138,360810595001002,1,1,0,0,0,1834316.25,574585.5,TRUE
65139,360810595001003,86,83,3,0,0,1833969.125,574628.1875,TRUE
65140,360810595001004,64,58,6,0,0,1834106.375,574495.5625,TRUE
65141,360810595001005,26,24,2,0,0,1834347.375,574410.25,TRUE
65142,360810595002000,23,22,1,0,0,1834434.625,574299.625,TRUE
65143,360810595002001,21,20,1,0,0,1834559.5,574170.0625,TRUE
65144,360810595002002,22,21,1,0,0,1834457.875,574128.625,TRUE
65145,360810595002003,1,0,1,0,0,1834508,574051.6875,TRUE
65146,360810595002004,6,6,0,0,0,1834413.625,574015.3125,TRUE
65147,360810595002005,1,1,0,0,0,1834464,573929.4375,TRUE
65148,360810595002006,2,2,0,0,0,1834372.625,573942.75,TRUE
65149,360810595003000,22,19,3,0,0,1834393.375,574173.4375,TRUE
65150,360810595003001,9,8,1,0,0,1834298.875,574187.4375,TRUE
65151,360810595003005,4,4,0,0,0,1834322.125,574013.5625,TRUE
65152,360810595004000,60,55,5,0,0,1833906.5,574499.8125,TRUE
65153,360810595004001,19,17,2,0,0,1833869.5,574426.875,TRUE
65154,360810595004002,3,2,1,0,0,1834038.375,574348.6875,TRUE
65155,360810595004003,1,1,0,0,0,1834068.625,574418.625,TRUE
65156,360810595004004,9,7,2,0,0,1834176.375,574370.0625,TRUE
65157,360810595004005,2,2,0,0,0,1834295.25,574309.25,TRUE
65158,360810595004007,44,41,3,0,0,1834142.875,574268.625,TRUE
65159,360810596001002,20,16,4,0,0,1848516.875,575832.75,TRUE
65160,360810596001004,8,7,1,0,0,1848567.125,575621.375,TRUE
65161,360810596001005,6,6,0,0,0,1848489.25,575633.625,TRUE
65162,360810596002003,1,1,0,0,0,1848752.625,575796.8125,TRUE
65163,360810596002004,11,9,2,0,0,1848724.75,575596.375,TRUE
65164,360810596002005,1,1,0,0,0,1848645.75,575608.8125,TRUE
65165,360810598001003,3,2,1,0,0,1848439,575844.375,TRUE
65166,360810598001004,12,10,2,0,0,1848411.5,575645.8125,TRUE
65167,360810598001005,14,12,2,0,0,1848333.875,575658.1875,TRUE
65168,360810598002002,2,2,0,0,0,1848209.25,576019.875,TRUE
65169,360810598002005,8,6,2,0,0,1848256.125,575670.375,TRUE
65170,360810598002006,44,35,9,0,0,1848173.375,575685.75,TRUE
65171,360810599002000,1,1,0,0,0,1834628.5,574824.75,TRUE
65172,360810599002003,7,6,1,0,0,1834389.625,574718.9375,TRUE
65173,360810599002005,16,14,2,0,0,1834633.375,574722.8125,TRUE
65174,360810600001006,1,0,1,0,0,1848803.125,575584.375,TRUE
65175,360810600001007,5,4,1,0,0,1848881.25,575571.875,TRUE
65176,360810600001010,7,6,1,0,0,1849114.875,575535.4375,TRUE
65177,360810601001000,42,41,1,0,0,1834849.75,574765.375,TRUE
65178,360810601001001,3,3,0,0,0,1834744.25,574571.875,TRUE
65179,360810601001002,12,12,0,0,0,1834891.5,574713,TRUE
65180,360810601001003,6,6,0,0,0,1834928.375,574699.5,TRUE
65181,360810601001004,5,5,0,0,0,1834678.75,574525.1875,TRUE
65182,360810601002000,22,20,2,0,0,1834665.875,574653.0625,TRUE
65183,360810601002001,1,1,0,0,0,1834493.875,574579.125,TRUE
65184,360810601002002,28,26,2,0,0,1834554.625,574493.75,TRUE
65185,360810601002003,43,41,2,0,0,1834549.125,574409.4375,TRUE
65186,360810601002004,18,18,0,0,0,1834544.625,574337.1875,TRUE
65187,360810603001000,9,9,0,0,0,1835114.875,574707.4375,TRUE
65188,360810603001004,5,4,1,0,0,1834875.875,574540.6875,TRUE
65189,360810603001005,87,77,10,0,0,1834795.125,574441.8125,TRUE
65190,360810603001006,5,4,1,0,0,1834945.75,574389,TRUE
65191,360810603001007,18,17,1,0,0,1834911.875,574452.0625,TRUE
65192,360810603001008,13,11,2,0,0,1835031.75,574509,TRUE
65193,360810603001009,6,6,0,0,0,1835163.875,574505.9375,TRUE
65194,360810603001010,29,27,2,0,0,1835246.25,574528,TRUE
65195,360810603001011,70,61,9,0,0,1834772.25,574360.125,TRUE
65196,360810603001013,13,12,1,0,0,1834604.625,574310.6875,TRUE
65197,360810603001014,59,57,2,0,0,1835082.375,574427.625,TRUE
65198,360810606001000,5,5,0,0,0,1849165.875,575330.8125,TRUE
65199,360810606001001,11,6,5,0,0,1849088.125,575343.6875,TRUE
65200,360810606001004,18,17,1,0,0,1848854.75,575380.625,TRUE
65201,360810606001005,16,12,4,0,0,1848776.625,575392.9375,TRUE
65202,360810606002001,15,10,5,0,0,1849061.5,575151.75,TRUE
65203,360810606002006,1,1,0,0,0,1848671.5,575210.5625,TRUE
65204,360810607011000,19,19,0,0,0,1835013.625,575248.875,TRUE
65205,360810608001000,10,7,3,0,0,1848619.125,575417.75,TRUE
65206,360810608001001,6,4,2,0,0,1848540.625,575430.0625,TRUE
65207,360810608001002,1,1,0,0,0,1848462.75,575442.25,TRUE
65208,360810608001003,10,9,1,0,0,1848385,575454.25,TRUE
65209,360810608001004,97,74,23,0,0,1848239,575527.4375,TRUE
65210,360810610001003,2,2,0,0,0,1848332,575071.5625,TRUE
65211,360810610001007,1,1,0,0,0,1848254.5,575009.5,TRUE
65212,360810610001012,30,20,10,0,0,1848062.75,574897.625,TRUE
65213,360810612002000,8,8,0,0,0,1849162,574731.5625,TRUE
65214,360810612002008,6,4,2,0,0,1848710.75,574681.25,TRUE
65215,360810613011001,136,132,4,0,0,1835716.375,574315.6875,TRUE
65216,360810613011002,13,12,1,0,0,1835421.5,574354,TRUE
65217,360810613011003,14,13,1,0,0,1835276.5,574277.25,TRUE
65218,360810613011004,19,17,2,0,0,1835235.75,574365.75,TRUE
65219,360810613011005,20,19,1,0,0,1835340.875,574357.75,TRUE
65220,360810613012000,97,93,4,0,0,1835886.25,573834.1875,TRUE
65221,360810613012001,1085,997,88,0,0,1835796.625,573925.125,TRUE
65222,360810613012003,5,5,0,0,0,1835725.25,573845,TRUE
65223,360810613012004,37,35,2,0,0,1835455.625,573672.5625,TRUE
65224,360810613012005,8,8,0,0,0,1835818.75,573473,TRUE
65225,360810613013000,1,1,0,0,0,1835412.375,574086.9375,TRUE
65226,360810613013002,20,20,0,0,0,1835231.875,574074.125,TRUE
65227,360810613013003,31,28,3,0,0,1835171.5,574127.875,TRUE
65228,360810613013004,9,8,1,0,0,1835096.875,574173.0625,TRUE
65229,360810613013005,13,12,1,0,0,1835279.375,574009.625,TRUE
65230,360810613014001,23,23,0,0,0,1835326.5,573944.875,TRUE
65231,360810613014002,71,70,1,0,0,1835371.625,573878.5625,TRUE
65232,360810613014003,7,7,0,0,0,1835546.75,573986.625,TRUE
65233,360810613021000,25,25,0,0,0,1836376.875,574314.1875,TRUE
65234,360810614001012,11,11,0,0,0,1849591,574667.375,TRUE
65235,360810616011005,2,1,1,0,0,1849375.125,574477.9375,TRUE
65236,360810616011006,2,2,0,0,0,1849275.875,574566.3125,TRUE
65237,360810616011008,22,13,9,0,0,1849268.625,574481.5,TRUE
65238,360810616012009,4,4,0,0,0,1849247.625,574242.5625,TRUE
65239,360810616013003,1,1,0,0,0,1849359.375,574088.6875,TRUE
65240,360810616021003,1,1,0,0,0,1849906,574086.875,TRUE
65241,360810616021007,1,1,0,0,0,1849822.5,573816.5625,TRUE
65242,360810616022004,441,338,103,0,0,1849663.875,573439.375,TRUE
65243,360810616022006,36,26,10,0,0,1849880.125,573510.9375,TRUE
65244,360810618001000,6,3,3,0,0,1849431.375,573677.5,TRUE
65245,360810618001001,12,7,5,0,0,1849307.125,573685.6875,TRUE
65246,360810618002003,5,3,2,0,0,1848957,573531.3125,TRUE
65247,360810618002004,4,4,0,0,0,1849040.125,573516.0625,TRUE
65248,360810618002005,13,11,2,0,0,1849119.25,573501.1875,TRUE
65249,360810618002006,5,4,1,0,0,1849195.375,573486.875,TRUE
65250,360810618002008,14,11,3,0,0,1849376,573447.1875,TRUE
65251,360810619001001,3,3,0,0,0,1836957.25,574483.3125,TRUE
65252,360810619001002,5,5,0,0,0,1836810.25,574521.6875,TRUE
65253,360810619001004,10,10,0,0,0,1836887.875,574396.75,TRUE
65254,360810619001006,57,56,1,0,0,1837085.875,574295.5,TRUE
65255,360810619001007,61,60,1,0,0,1837145.125,574341.875,TRUE
65256,360810619001010,65,60,5,0,0,1837018.5,574262.4375,TRUE
65257,360810619002000,48,47,1,0,0,1836863.125,574805.375,TRUE
65258,360810619002001,51,51,0,0,0,1836712.5,574746.5625,TRUE
65259,360810619002002,8,7,1,0,0,1836895.125,574134.9375,TRUE
65260,360810619002003,1,1,0,0,0,1836744.125,574666.1875,TRUE
65261,360810619002005,9,9,0,0,0,1836918.375,574652.75,TRUE
65262,360810619002006,1,1,0,0,0,1836889,574728.1875,TRUE
65263,360810620001001,1,1,0,0,0,1848825.625,574200.4375,TRUE
65264,360810620001004,13,13,0,0,0,1849035.875,574163.625,TRUE
65265,360810620001005,3,2,1,0,0,1848950.75,574011.875,TRUE
65266,360810621001000,72,67,5,0,0,1837179.375,574909.25,TRUE
65267,360810621001001,24,23,1,0,0,1837024.75,574862.5625,TRUE
65268,360810621001002,1,1,0,0,0,1837046.375,574786.3125,TRUE
65269,360810621001003,5,5,0,0,0,1837207.375,574835,TRUE
65270,360810621001005,4,4,0,0,0,1837068,574711.6875,TRUE
65271,360810621002000,9,9,0,0,0,1837333.875,574552.125,TRUE
65272,360810621002001,3,3,0,0,0,1837152.625,574498.5,TRUE
65273,360810621002002,15,14,1,0,0,1837201.875,574398.375,TRUE
65274,360810621002003,47,46,1,0,0,1837325.375,574473.6875,TRUE
65275,360810621002004,1,1,0,0,0,1837475.625,574503.5,TRUE
65276,360810621002005,126,121,5,0,0,1837399.125,574359.0625,TRUE
65277,360810621003000,6,6,0,0,0,1837271.875,574694.0625,TRUE
65278,360810621003001,3,3,0,0,0,1837091.25,574638.875,TRUE
65279,360810621003002,4,4,0,0,0,1837119.5,574568.75,TRUE
65280,360810621003003,34,30,4,0,0,1837304.5,574623.6875,TRUE
65281,360810622001009,12,11,1,0,0,1849346.5,575482.0625,TRUE
65282,360810622002002,7,7,0,0,0,1849552.875,575250.125,TRUE
65283,360810622002003,29,26,2,1,0,1849474,575255.1875,TRUE
65284,360810622002011,2,0,2,0,0,1849528.75,575081.5625,TRUE
65285,360810622002013,3,3,0,0,0,1849610.125,575218.3125,TRUE
65286,360810623001000,1,1,0,0,0,1836803.5,574078.3125,TRUE
65287,360810623001001,6,6,0,0,0,1836888.375,574033.9375,TRUE
65288,360810623001002,78,73,5,0,0,1836960.375,574066.5,TRUE
65289,360810623001003,9,9,0,0,0,1837028.875,573949.3125,TRUE
65290,360810623001004,14,14,0,0,0,1836969,573895.875,TRUE
65291,360810623001005,5,5,0,0,0,1837062.125,573742.5625,TRUE
65292,360810623001006,24,24,0,0,0,1837126.25,573789.0625,TRUE
65293,360810623002000,93,92,1,0,0,1836818.375,574001.9375,TRUE
65294,360810623002001,3,3,0,0,0,1836751.125,573967.1875,TRUE
65295,360810623002002,12,12,0,0,0,1836853.25,573792.4375,TRUE
65296,360810623002004,4,4,0,0,0,1837000.375,573697.25,TRUE
65297,360810623002005,11,11,0,0,0,1836939.5,573653.3125,TRUE
65298,360810624001000,26,16,10,0,0,1848528,574485.75,TRUE
65299,360810625001000,38,37,1,0,0,1836489.75,573967.5625,TRUE
65300,360810625001002,2,2,0,0,0,1836427.625,573912.375,TRUE
65301,360810625001004,16,16,0,0,0,1836555.75,573851.25,TRUE
65302,360810625001005,24,24,0,0,0,1836620.875,573891.4375,TRUE
65303,360810625001006,13,13,0,0,0,1836686.875,573928.4375,TRUE
65304,360810625001007,2,1,1,0,0,1836426.125,573774.3125,TRUE
65305,360810625002001,23,23,0,0,0,1836736.75,573693.1875,TRUE
65306,360810625002002,18,18,0,0,0,1836669.375,573659.375,TRUE
65307,360810625002003,5,5,0,0,0,1836600.875,573626.8125,TRUE
65308,360810625002004,13,13,0,0,0,1836532.25,573594.0625,TRUE
65309,360810625002006,1,1,0,0,0,1836880.25,573610.75,TRUE
65310,360810626001008,46,39,7,0,0,1847855.5,573688,TRUE
65311,360810626001009,30,25,5,0,0,1848037.625,573655.8125,TRUE
65312,360810626002002,2,2,0,0,0,1848330.125,574120.875,TRUE
65313,360810626002003,2,1,1,0,0,1848407.625,574107.4375,TRUE
65314,360810626002007,3,2,1,0,0,1848177,573670.8125,TRUE
65315,360810626003002,1,1,0,0,0,1847976.25,574171,TRUE
65316,360810626003008,1,1,0,0,0,1847910.125,574028.1875,TRUE
65317,360810627001000,9,9,0,0,0,1836286,573861.5,TRUE
65318,360810627001006,4,4,0,0,0,1836296.125,573696.375,TRUE
65319,360810627001007,2,2,0,0,0,1836361.125,573735.375,TRUE
65320,360810627002000,26,24,2,0,0,1836463.125,573561.8125,TRUE
65321,360810627002001,17,17,0,0,0,1836394.5,573529.25,TRUE
65322,360810627002002,16,16,0,0,0,1836325.75,573496.875,TRUE
65323,360810627002003,7,7,0,0,0,1836257,573464.5,TRUE
65324,360810629001000,10,9,1,0,0,1837082.375,573616.5625,TRUE
65325,360810629001001,15,15,0,0,0,1836989.25,573557.375,TRUE
65326,360810629001002,31,29,2,0,0,1836923.5,573518.5,TRUE
65327,360810629001003,71,68,3,0,0,1836856.75,573480.8125,TRUE
65328,360810629001004,4,3,1,0,0,1836800.75,573429.25,TRUE
65329,360810629001005,3,3,0,0,0,1837094.125,573568.3125,TRUE
65330,360810629002000,5,4,1,0,0,1836794.5,573547.3125,TRUE
65331,360810629002001,26,25,1,0,0,1836747.75,573513.9375,TRUE
65332,360810629002002,42,41,1,0,0,1836687.875,573472.125,TRUE
65333,360810629002003,33,26,7,0,0,1836610.125,573426.5625,TRUE
65334,360810629002004,8,8,0,0,0,1836524.125,573371.4375,TRUE
65335,360810629002005,39,37,2,0,0,1836439.5,573339,TRUE
65336,360810629002006,5,5,0,0,0,1836773.25,573331.625,TRUE
65337,360810629002007,2,2,0,0,0,1836738,573397.6875,TRUE
65338,360810629003000,6,6,0,0,0,1836366.75,573309.375,TRUE
65339,360810629003001,11,11,0,0,0,1836293.625,573278.875,TRUE
65340,360810629003002,23,22,1,0,0,1836219.25,573247.25,TRUE
65341,360810630001003,25,22,3,0,0,1848564.875,573603.25,TRUE
65342,360810630001004,3,2,1,0,0,1848488.125,573618.3125,TRUE
65343,360810630001005,28,23,5,0,0,1848459.25,573456.5,TRUE
65344,360810630001006,4,3,1,0,0,1848533,573438.1875,TRUE
65345,360810632001002,1,1,0,0,0,1848753.875,573782.875,TRUE
65346,360810632002000,18,15,3,0,0,1848876.75,573545.5625,TRUE
65347,360810632002001,3,3,0,0,0,1848798.625,573559.0625,TRUE
65348,360810632002002,7,5,2,0,0,1848720.125,573573.5625,TRUE
65349,360810632002003,3,1,2,0,0,1848642.375,573588.4375,TRUE
65350,360810632002004,543,470,73,0,0,1848611.125,573422.0625,TRUE
65351,360810632002005,4,2,2,0,0,1848689.75,573405.125,TRUE
65352,360810632002006,3,3,0,0,0,1848770,573388.9375,TRUE
65353,360810632002007,3,3,0,0,0,1848848.625,573373.1875,TRUE
65354,360810632002008,26,17,9,0,0,1848928,573357.375,TRUE
65355,360810632002009,11,7,4,0,0,1849009.625,573340.75,TRUE
65356,360810632002010,17,10,7,0,0,1849088.5,573323.6875,TRUE
65357,360810632002011,41,33,8,0,0,1849165.5,573308.25,TRUE
65358,360810632002012,4,4,0,0,0,1849243.125,573290.4375,TRUE
65359,360810632002013,26,18,8,0,0,1849338.375,573299.3125,TRUE
65360,360810633011002,47,45,2,0,0,1837044.875,574125.4375,TRUE
65361,360810633011003,21,21,0,0,0,1837276.5,573845.125,TRUE
65362,360810633011004,16,16,0,0,0,1837352,573872.0625,TRUE
65363,360810633011005,16,15,1,0,0,1837426,573898.4375,TRUE
65364,360810633011006,5,5,0,0,0,1837045.375,574035.75,TRUE
65365,360810633011007,7,7,0,0,0,1837104.875,573988.25,TRUE
65366,360810633021001,2,2,0,0,0,1837383.625,574121.625,TRUE
65367,360810633021002,3,3,0,0,0,1837314.875,574089.0625,TRUE
65368,360810633021003,39,37,2,0,0,1837498.5,573924.5,TRUE
65369,360810633022000,60,56,4,0,0,1837516.875,574283.0625,TRUE
65370,360810633022001,1,1,0,0,0,1837454,574150.3125,TRUE
65371,360810633022002,8,8,0,0,0,1837563.75,574225.25,TRUE
65372,360810633022004,18,18,0,0,0,1837569.75,573953.4375,TRUE
65373,360810635001000,20,20,0,0,0,1837998,574329.375,TRUE
65374,360810635001001,15,15,0,0,0,1837923.25,574307.125,TRUE
65375,360810635001004,49,46,3,0,0,1837694.875,574230.625,TRUE
65376,360810635001006,5,5,0,0,0,1837987.875,574124.3125,TRUE
65377,360810635002003,23,23,0,0,0,1837645.25,574024.5,TRUE
65378,360810635002004,12,9,3,0,0,1837723.25,573984,TRUE
65379,360810635002005,17,17,0,0,0,1837797.25,574008.25,TRUE
65380,360810635002006,2,2,0,0,0,1837863.375,574036.625,TRUE
65381,360810635002007,3,3,0,0,0,1837930.5,574057.875,TRUE
65382,360810637001000,488,437,51,0,0,1838456,574783.25,TRUE
65383,360810637001001,1,1,0,0,0,1838236.75,574825.125,TRUE
65384,360810637001002,67,63,4,0,0,1838256.375,574627.8125,TRUE
65385,360810637001004,5,4,1,0,0,1838166,574638.0625,TRUE
65386,360810637001005,11,8,3,0,0,1838112.625,574691.6875,TRUE
65387,360810637001006,27,26,1,0,0,1838317.25,574584.6875,TRUE
65388,360810637001007,49,45,4,0,0,1838314,574479.0625,TRUE
65389,360810637001008,237,213,24,0,0,1838553.625,574527.9375,TRUE
65390,360810637001010,1,1,0,0,0,1838440,574355.625,TRUE
65391,360810637002000,6,6,0,0,0,1838174.25,575103.5625,TRUE
65392,360810637002001,58,54,4,0,0,1837997.875,574911.375,TRUE
65393,360810637002002,1,1,0,0,0,1838082.875,574884.5,TRUE
65394,360810637002003,229,200,29,0,0,1838348.375,574973.5625,TRUE
65395,360810637002006,15,13,2,0,0,1837877.875,574732.0625,TRUE
65396,360810637002007,16,13,3,0,0,1837808.125,574688.0625,TRUE
65397,360810637003000,400,360,40,0,0,1837695.625,574538.125,TRUE
65398,360810637003001,205,188,17,0,0,1837964.125,574513.625,TRUE
65399,360810637003009,2,2,0,0,0,1838316.875,574235.5625,TRUE
65400,360810638001000,12,10,2,0,0,1849709.75,573337.6875,TRUE
65401,360810638002002,74,63,11,0,0,1849448.375,572751.25,TRUE
65402,360810638002006,4,4,0,0,0,1849427,572613.875,TRUE
65403,360810638002007,31,24,7,0,0,1849499.875,572583.9375,TRUE
65404,360810638002011,7,5,2,0,0,1849392,572509.0625,TRUE
65405,360810638003003,1,1,0,0,0,1849681,572709.25,TRUE
65406,360810638003005,4,3,1,0,0,1849934.5,572628.875,TRUE
65407,360810638004006,1,1,0,0,0,1849888.125,572873.8125,TRUE
65408,360810638004011,3,3,0,0,0,1849878.375,572795.125,TRUE
65409,360810638005001,9,7,2,0,0,1849902.875,573385.625,TRUE
65410,360810638005003,4,2,2,0,0,1849791,573350.4375,TRUE
65411,360810638005006,1,0,1,0,0,1849915.625,573152.875,TRUE
65412,360810638005008,1,1,0,0,0,1849992.25,573135.1875,TRUE
65413,360810639001000,7,6,1,0,0,1838776.375,574507.9375,TRUE
65414,360810639001003,1,1,0,0,0,1838643.625,574381.75,TRUE
65415,360810639001005,1,1,0,0,0,1838343,574146.5,TRUE
65416,360810639001006,49,47,2,0,0,1838440,574125.8125,TRUE
65417,360810639001008,1,1,0,0,0,1838634.75,574200.4375,TRUE
65418,360810639001010,2,2,0,0,0,1838514.375,574107.125,TRUE
65419,360810639002000,54,51,3,0,0,1838947.5,574206.875,TRUE
65420,360810639002001,4,4,0,0,0,1838777.375,574150.1875,TRUE
65421,360810639002003,51,47,4,0,0,1838826,574070.6875,TRUE
65422,360810639002004,25,24,1,0,0,1838745.375,574039.25,TRUE
65423,360810639002005,2,2,0,0,0,1838676.5,574012.5625,TRUE
65424,360810639002006,5,5,0,0,0,1838627.625,573999.9375,TRUE
65425,360810641011000,2,2,0,0,0,1839215.75,573893.9375,TRUE
65426,360810641011001,24,22,2,0,0,1839252.125,573777.0625,TRUE
65427,360810641021001,10,9,1,0,0,1839755.375,574786.8125,TRUE
65428,360810641021002,89,84,5,0,0,1839638.5,574945.5,TRUE
65429,360810641021011,1,1,0,0,0,1839040.25,574035.625,TRUE
65430,360810641021027,2,2,0,0,0,1838136.25,573203.0625,TRUE
65431,360810641021029,63,58,5,0,0,1839648.375,574087.125,TRUE
65432,360810645001000,14,14,0,0,0,1839554.625,575033.125,TRUE
65433,360810645001002,15,15,0,0,0,1839366.75,574989.9375,TRUE
65434,360810645001003,28,26,2,0,0,1839287.5,574982.6875,TRUE
65435,360810645001004,35,35,0,0,0,1839209.125,574973.5,TRUE
65436,360810645001005,12,12,0,0,0,1839132.375,574950.4375,TRUE
65437,360810645001006,20,20,0,0,0,1839055.125,574931.0625,TRUE
65438,360810645002000,15,15,0,0,0,1838970,574957,TRUE
65439,360810645002001,5,5,0,0,0,1838889.75,574954.5,TRUE
65440,360810645002002,36,35,1,0,0,1838811.375,574952.75,TRUE
65441,360810645002003,34,32,2,0,0,1838732.5,574951.1875,TRUE
65442,360810645002005,34,32,2,0,0,1838655.375,574954.0625,TRUE
65443,360810645002006,3,3,0,0,0,1838821.125,574801.25,TRUE
65444,360810646001005,1,1,0,0,0,1848969.25,573139.375,TRUE
65445,360810646001008,1,1,0,0,0,1848731.125,573192.1875,TRUE
65446,360810646002002,10,7,3,0,0,1849083.125,572900.9375,TRUE
65447,360810646002003,1,1,0,0,0,1849006.25,572918.0625,TRUE
65448,360810646002004,1,1,0,0,0,1848927.25,572935.5625,TRUE
65449,360810646002007,11,8,3,0,0,1848689,572987.875,TRUE
65450,360810650001002,2,0,2,0,0,1849041.125,572696.9375,TRUE
65451,360810650001005,1,1,0,0,0,1848804.5,572749.1875,TRUE
65452,360810650001008,1,1,0,0,0,1848566.25,572801.5625,TRUE
65453,360810650002006,2,1,1,0,0,1848605,572579.4375,TRUE
65454,360810654001004,38,23,15,0,0,1849717,572372.375,TRUE
65455,360810654001005,31,20,11,0,0,1849605.75,572277.9375,TRUE
65456,360810654001010,9,6,3,0,0,1849517,571772.3125,TRUE
65457,360810654001011,10,2,8,0,0,1849494.75,571695.9375,TRUE
65458,360810654001012,8,6,2,0,0,1849472.5,571619.5,TRUE
65459,360810654002004,1,1,0,0,0,1849349.875,571823.375,TRUE
65460,360810654002007,19,14,5,0,0,1849327.75,571746.9375,TRUE
65461,360810654002008,1,0,1,0,0,1849305.625,571670.5,TRUE
65462,360810654003004,18,15,3,0,0,1849530.25,572337.875,TRUE
65463,360810654003005,8,5,3,0,0,1849481.5,572283.5625,TRUE
65464,360810654003010,3,1,2,0,0,1849299.125,572172.0625,TRUE
65465,360810656001003,19,15,4,0,0,1850134.25,572477.75,TRUE
65466,360810656001004,7,0,7,0,0,1849957.25,572414.6875,TRUE
65467,360810656001005,7,3,4,0,0,1849865.75,572423.0625,TRUE
65468,360810656001006,2,1,1,0,0,1849811.25,572435,TRUE
65469,360810656001007,4,4,0,0,0,1850162.125,572407,TRUE
65470,360810656001009,5,4,1,0,0,1849891.25,572230.5625,TRUE
65471,360810656001012,6,5,1,0,0,1849666.375,572207.8125,TRUE
65472,360810656002000,2,2,0,0,0,1850193.5,572334.625,TRUE
65473,360810656003001,2,1,1,0,0,1850238,571929.9375,TRUE
65474,360810656003002,10,10,0,0,0,1850291.25,571873.4375,TRUE
65475,360810656003009,2,2,0,0,0,1850459.625,571648.875,TRUE
65476,360810656003013,2,1,1,0,0,1850571.125,571472.375,TRUE
65477,360810657021000,8,7,1,0,0,1836569.75,574885.4375,TRUE
65478,360810657021002,12,11,1,0,0,1836288.25,574788,TRUE
65479,360810657021003,1,0,1,0,0,1836186.125,574695.75,TRUE
65480,360810657021005,45,45,0,0,0,1836000.875,574650.5625,TRUE
65481,360810657021006,21,21,0,0,0,1836103.75,574635.875,TRUE
65482,360810657021007,110,106,4,0,0,1836494.375,574763.125,TRUE
65483,360810657021008,6,6,0,0,0,1836310.875,574693.6875,TRUE
65484,360810657031000,16,16,0,0,0,1836972.625,574971.8125,TRUE
65485,360810657031003,1,1,0,0,0,1836684.875,574992.25,TRUE
65486,360810657031005,109,105,4,0,0,1836823.75,574879.125,TRUE
65487,360810657031006,1,1,0,0,0,1836620.375,574946.125,TRUE
65488,360810657032000,10,10,0,0,0,1837067.25,575331.9375,TRUE
65489,360810657032001,3,3,0,0,0,1836981.125,575304.0625,TRUE
65490,360810657032002,38,35,3,0,0,1837046.25,575064.5,TRUE
65491,360810657032003,79,74,5,0,0,1837150.75,575089.4375,TRUE
65492,360810657033000,4,4,0,0,0,1836897.25,575271.3125,TRUE
65493,360810657033001,4,4,0,0,0,1836823.125,575243.125,TRUE
65494,360810657033005,2,2,0,0,0,1836937.625,575112.25,TRUE
65495,360810659001002,8,6,2,0,0,1836522.375,575157.0625,TRUE
65496,360810659001007,6,5,1,0,0,1836650.375,575137.8125,TRUE
65497,360810659002001,1,1,0,0,0,1836207.875,574972.125,TRUE
65498,360810659002004,69,67,2,0,0,1835949.875,574919.25,TRUE
65499,360810659002005,3,3,0,0,0,1835901.75,574938.3125,TRUE
65500,360810659002007,7,7,0,0,0,1836041.125,574805.5,TRUE
65501,360810659002010,2,2,0,0,0,1836268.375,574864.9375,TRUE
65502,360810660002008,2,1,1,0,0,1849962.25,571514.375,TRUE
65503,360810660002013,1,1,0,0,0,1849767.25,571468.1875,TRUE
65504,360810661001000,6,6,0,0,0,1836511,575397.1875,TRUE
65505,360810661001001,6,6,0,0,0,1836448.25,575348.4375,TRUE
65506,360810661001002,3,3,0,0,0,1836389.375,575296.4375,TRUE
65507,360810661001003,21,20,1,0,0,1836334,575240.375,TRUE
65508,360810661001004,3,3,0,0,0,1836235.875,575175.375,TRUE
65509,360810661001005,68,67,1,0,0,1836170.875,575138.1875,TRUE
65510,360810661001007,5,5,0,0,0,1836018,575044.375,TRUE
65511,360810663001000,1,1,0,0,0,1836905.125,576135.5625,TRUE
65512,360810663001002,9,8,1,0,0,1836758.75,576102.625,TRUE
65513,360810663001004,2,2,0,0,0,1836867.125,576061.9375,TRUE
65514,360810663001006,4,4,0,0,0,1836806.625,575930.8125,TRUE
65515,360810663001007,23,21,2,0,0,1836716.875,575982.5,TRUE
65516,360810663002000,16,16,0,0,0,1837062.75,575971.8125,TRUE
65517,360810663002001,4,4,0,0,0,1837007,575915.9375,TRUE
65518,360810663002002,5,5,0,0,0,1836951.375,575860,TRUE
65519,360810663002003,70,63,7,0,0,1836907.625,575789.75,TRUE
65520,360810663002005,2,2,0,0,0,1836892,575675.875,TRUE
65521,360810663002009,8,8,0,0,0,1836639.625,575491,TRUE
65522,360810663002010,2,2,0,0,0,1836575.375,575444,TRUE
65523,360810663003000,3,3,0,0,0,1836668.875,575924.125,TRUE
65524,360810664001001,4,3,1,0,0,1849290.125,569977.8125,TRUE
65525,360810664001002,90,63,27,0,0,1849393.75,569415.5,TRUE
65526,360810664001003,11,6,5,0,0,1849662.25,569421.6875,TRUE
65527,360810664001004,34,23,11,0,0,1849697.375,569528.3125,TRUE
